Date,Sales,Region,Product_Category,Customer_Segment,Sales_Rep,Channel
2024-08-04,777.7606362870546,North,Electronics,Standard,Rep_18,Retail
2024-08-04,777.7606362870546,East,Electronics,Standard,Rep_06,Retail
2024-08-05,1207.2139510971228,South,Clothing,Premium,Rep_09,Online
2024-08-05,1086.4925559874105,East,Home & Garden,Standard,Rep_20,Online
2024-08-05,905.4104633228421,West,Clothing,Standard,Rep_10,Retail
2024-08-05,1086.4925559874105,West,Home & Garden,Standard,Rep_05,Partner
2024-08-05,1552.132222839158,West,Sports,Premium,Rep_01,Online
2024-08-05,905.4104633228421,North,Books,Budget,Rep_13,Online
2024-08-06,1106.8318964138518,West,Clothing,Standard,Rep_09,Retail
2024-08-06,1328.1982756966222,North,Home & Garden,Budget,Rep_06,Online
2024-08-06,1660.2478446207779,West,Books,Standard,Rep_18,Online
2024-08-06,1660.2478446207779,East,Electronics,Premium,Rep_06,Online
2024-08-06,2656.3965513932444,North,Home & Garden,Standard,Rep_19,Online
2024-08-06,1207.4529779060204,North,Electronics,Standard,Rep_14,Retail
2024-08-06,1660.2478446207779,North,Sports,Budget,Rep_13,Retail
2024-08-07,1010.9443625710325,West,Electronics,Standard,Rep_15,Online
2024-08-07,1444.206232244332,North,Electronics,Budget,Rep_06,Retail
2024-08-07,1684.9072709517206,East,Electronics,Standard,Rep_11,Online
2024-08-07,722.103116122166,West,Clothing,Standard,Rep_16,Retail
2024-08-07,842.4536354758603,South,Home & Garden,Premium,Rep_16,Retail
2024-08-08,924.5634923457397,South,Sports,Premium,Rep_19,Online
2024-08-08,2034.0396831606274,North,Books,Budget,Rep_20,Partner
2024-08-08,1017.0198415803137,North,Clothing,Standard,Rep_01,Online
2024-08-08,1695.0330693005228,North,Electronics,Standard,Rep_10,Retail
2024-08-08,847.5165346502614,East,Sports,Standard,Rep_01,Partner
2024-08-08,1017.0198415803137,East,Clothing,Standard,Rep_12,Online
2024-08-09,697.7372540657269,South,Home & Garden,Budget,Rep_19,Retail
2024-08-09,1511.7640504757417,West,Books,Standard,Rep_12,Online
2024-08-09,1133.8230378568062,South,Electronics,Standard,Rep_01,Retail
2024-08-09,824.5985729867681,West,Electronics,Standard,Rep_16,Retail
2024-08-09,697.7372540657269,East,Electronics,Standard,Rep_15,Online
2024-08-09,1133.8230378568062,South,Home & Garden,Budget,Rep_16,Online
2024-08-09,647.8988787753178,East,Sports,Standard,Rep_13,Online
2024-08-09,1511.7640504757417,South,Clothing,Budget,Rep_18,Retail
2024-08-09,697.7372540657269,South,Electronics,Premium,Rep_09,Retail
2024-08-10,603.3688700069644,East,Clothing,Premium,Rep_02,Retail
2024-08-10,1689.4328360195002,West,Electronics,Standard,Rep_07,Online
2024-08-10,1689.4328360195002,South,Sports,Standard,Rep_12,Online
2024-08-10,938.5737977886113,South,Sports,Premium,Rep_20,Retail
2024-08-10,938.5737977886113,South,Home & Garden,Standard,Rep_11,Online
2024-08-10,1407.8606966829168,North,Clothing,Standard,Rep_18,Partner
2024-08-10,844.7164180097501,East,Electronics,Standard,Rep_01,Online
2024-08-10,603.3688700069644,West,Clothing,Premium,Rep_03,Partner
2024-08-10,649.7818600075001,South,Home & Garden,Standard,Rep_09,Partner
2024-08-10,1689.4328360195002,North,Clothing,Standard,Rep_16,Retail
2024-08-10,1055.8955225121877,South,Clothing,Standard,Rep_05,Online
2024-08-10,649.7818600075001,South,Books,Budget,Rep_01,Partner
2024-08-11,840.7921914781741,South,Clothing,Standard,Rep_02,Online
2024-08-11,840.7921914781741,East,Books,Standard,Rep_14,Partner
2024-08-11,780.7356063725903,South,Clothing,Budget,Rep_02,Retail
2024-08-11,780.7356063725903,South,Home & Garden,Budget,Rep_02,Online
2024-08-11,840.7921914781741,East,Books,Standard,Rep_11,Online
2024-08-11,780.7356063725903,North,Clothing,Standard,Rep_01,Retail
2024-08-11,780.7356063725903,North,Clothing,Budget,Rep_05,Online
2024-08-11,1821.7164148693773,North,Home & Garden,Standard,Rep_02,Online
2024-08-11,1093.0298489216264,North,Electronics,Premium,Rep_15,Partner
2024-08-11,780.7356063725903,North,Electronics,Standard,Rep_09,Partner
2024-08-11,1093.0298489216264,East,Home & Garden,Standard,Rep_02,Retail
2024-08-12,597.4359871176024,South,Clothing,Budget,Rep_06,Retail
2024-08-12,760.3730745133122,West,Home & Garden,Premium,Rep_11,Online
2024-08-12,1045.5129774558043,East,Electronics,Budget,Rep_19,Retail
2024-08-12,1045.5129774558043,North,Electronics,Premium,Rep_02,Online
2024-08-12,836.4103819646434,West,Books,Budget,Rep_10,Online
2024-08-12,1394.0173032744058,North,Electronics,Premium,Rep_03,Online
2024-08-12,1045.5129774558043,West,Clothing,Standard,Rep_07,Online
2024-08-12,929.3448688496038,South,Home & Garden,Premium,Rep_09,Online
2024-08-13,971.9596119352873,North,Clothing,Premium,Rep_10,Online
2024-08-13,883.5996472138976,South,Clothing,Standard,Rep_14,Online
2024-08-13,1619.932686558812,South,Clothing,Standard,Rep_09,Online
2024-08-13,1388.5137313361247,North,Clothing,Standard,Rep_03,Online
2024-08-13,1943.9192238705746,South,Clothing,Standard,Rep_04,Online
2024-08-13,971.9596119352873,East,Clothing,Standard,Rep_06,Online
2024-08-13,1388.5137313361247,East,Clothing,Standard,Rep_05,Retail
2024-08-13,1619.932686558812,North,Electronics,Premium,Rep_11,Retail
2024-08-14,1476.7286139355099,North,Sports,Standard,Rep_09,Online
2024-08-14,738.3643069677549,West,Electronics,Standard,Rep_11,Online
2024-08-14,805.4883348739145,South,Home & Garden,Budget,Rep_01,Retail
2024-08-14,886.0371683613059,South,Sports,Budget,Rep_01,Online
2024-08-14,886.0371683613059,East,Sports,Budget,Rep_01,Partner
2024-08-14,632.883691686647,East,Home & Garden,Standard,Rep_05,Online
2024-08-14,1476.7286139355099,East,Clothing,Budget,Rep_09,Retail
2024-08-15,855.045322181486,North,Home & Garden,Budget,Rep_03,Online
2024-08-15,932.7767151070756,North,Home & Garden,Standard,Rep_03,Retail
2024-08-15,1026.0543866177832,South,Electronics,Budget,Rep_10,Retail
2024-08-15,1465.7919808825475,South,Electronics,Budget,Rep_02,Online
2024-08-15,1026.0543866177832,West,Clothing,Standard,Rep_09,Online
2024-08-15,2052.1087732355663,South,Electronics,Standard,Rep_15,Partner
2024-08-15,855.045322181486,South,Electronics,Premium,Rep_01,Retail
2024-08-15,855.045322181486,East,Electronics,Standard,Rep_12,Online
2024-08-15,1026.0543866177832,South,Books,Standard,Rep_19,Retail
2024-08-15,1710.090644362972,East,Books,Standard,Rep_12,Partner
2024-08-15,1026.0543866177832,West,Sports,Premium,Rep_04,Online
2024-08-15,1026.0543866177832,South,Home & Garden,Standard,Rep_20,Online
2024-08-15,1282.567983272229,East,Clothing,Standard,Rep_07,Online
2024-08-16,834.0333218212886,East,Home & Garden,Budget,Rep_04,Retail
2024-08-16,769.8769124504203,South,Clothing,Premium,Rep_03,Online
2024-08-16,1000.8399861855463,East,Electronics,Premium,Rep_16,Retail
2024-08-16,909.8545328959513,East,Clothing,Budget,Rep_08,Online
2024-08-16,909.8545328959513,East,Electronics,Standard,Rep_02,Online
2024-08-17,1575.8109193761336,North,Clothing,Standard,Rep_18,Partner
2024-08-17,2206.135287126587,North,Home & Garden,Standard,Rep_05,Online
2024-08-17,848.5135719717642,South,Electronics,Standard,Rep_07,Online
2024-08-17,1838.4460726054892,South,Clothing,Premium,Rep_04,Retail
2024-08-17,848.5135719717642,North,Home & Garden,Budget,Rep_14,Online
2024-08-17,1225.630715070326,East,Home & Garden,Budget,Rep_17,Retail
2024-08-17,848.5135719717642,South,Clothing,Budget,Rep_20,Partner
2024-08-17,1002.7887668757213,South,Home & Garden,Standard,Rep_18,Retail
2024-08-17,1225.630715070326,South,Home & Garden,Budget,Rep_18,Retail
2024-08-17,1103.0676435632936,West,Electronics,Budget,Rep_11,Partner
2024-08-17,2206.135287126587,North,Electronics,Standard,Rep_06,Retail
2024-08-18,1239.4913893942557,South,Electronics,Standard,Rep_05,Retail
2024-08-18,667.4184404430608,South,Electronics,Budget,Rep_19,Online
2024-08-18,867.643972575979,West,Electronics,Standard,Rep_12,Retail
2024-08-18,1084.5549657199738,South,Clothing,Standard,Rep_12,Online
2024-08-18,1084.5549657199738,West,Electronics,Standard,Rep_17,Online
2024-08-18,1239.4913893942557,West,Home & Garden,Standard,Rep_06,Online
2024-08-18,1446.0732876266318,West,Electronics,Standard,Rep_13,Retail
2024-08-18,619.7456946971279,East,Electronics,Premium,Rep_13,Online
2024-08-18,1446.0732876266318,North,Sports,Standard,Rep_12,Online
2024-08-18,723.0366438133159,North,Home & Garden,Premium,Rep_18,Online
2024-08-18,667.4184404430608,East,Electronics,Standard,Rep_02,Online
2024-08-18,723.0366438133159,East,Home & Garden,Premium,Rep_10,Retail
2024-08-18,1084.5549657199738,South,Sports,Standard,Rep_13,Online
2024-08-18,1084.5549657199738,North,Home & Garden,Budget,Rep_18,Online
2024-08-19,1125.5497846053654,North,Electronics,Budget,Rep_18,Retail
2024-08-19,1000.4886974269915,South,Electronics,Premium,Rep_06,Partner
2024-08-19,1125.5497846053654,North,Books,Standard,Rep_08,Online
2024-08-19,643.1713054887803,North,Electronics,Premium,Rep_03,Retail
2024-08-19,1286.3426109775605,East,Home & Garden,Budget,Rep_01,Retail
2024-08-19,1800.8796553685847,South,Clothing,Premium,Rep_12,Retail
2024-08-19,1800.8796553685847,East,Electronics,Premium,Rep_17,Online
2024-08-19,1286.3426109775605,West,Home & Garden,Budget,Rep_02,Online
2024-08-19,1000.4886974269915,South,Sports,Standard,Rep_13,Partner
2024-08-20,988.683797760835,South,Home & Garden,Standard,Rep_01,Partner
2024-08-20,1129.9243402980971,West,Sports,Standard,Rep_14,Partner
2024-08-20,608.4207986220523,West,Sports,Standard,Rep_17,Online
2024-08-20,564.9621701490486,West,Home & Garden,Budget,Rep_13,Partner
2024-08-20,790.947038208668,East,Sports,Premium,Rep_17,Retail
2024-08-20,1129.9243402980971,South,Home & Garden,Budget,Rep_04,Retail
2024-08-20,1318.2450636811134,South,Books,Standard,Rep_01,Online
2024-08-20,564.9621701490486,West,Clothing,Premium,Rep_16,Online
2024-08-20,790.947038208668,East,Sports,Standard,Rep_16,Retail
2024-08-20,719.04276200788,South,Books,Premium,Rep_06,Online
2024-08-20,878.8300424540755,North,Electronics,Standard,Rep_09,Retail
2024-08-20,790.947038208668,South,Electronics,Premium,Rep_01,Online
2024-08-20,878.8300424540755,West,Clothing,Standard,Rep_13,Online
2024-08-21,868.0250435897769,North,Home & Garden,Standard,Rep_18,Online
2024-08-21,789.1136759907063,North,Home & Garden,Premium,Rep_10,Online
2024-08-21,667.7115719921361,West,Electronics,Standard,Rep_04,Retail
2024-08-21,667.7115719921361,South,Clothing,Standard,Rep_16,Retail
2024-08-21,1240.0357765568242,North,Books,Premium,Rep_16,Retail
2024-08-21,723.3542029914807,West,Home & Garden,Budget,Rep_03,Online
2024-08-21,723.3542029914807,West,Home & Garden,Budget,Rep_11,Retail
2024-08-21,723.3542029914807,West,Electronics,Budget,Rep_13,Partner
2024-08-21,1085.0313044872212,West,Sports,Standard,Rep_12,Online
2024-08-22,823.5328754897596,East,Home & Garden,Premium,Rep_15,Online
2024-08-22,760.184192759778,West,Electronics,Premium,Rep_06,Retail
2024-08-22,1647.0657509795192,South,Clothing,Standard,Rep_16,Online
2024-08-22,898.3995005342832,South,Electronics,Premium,Rep_16,Online
2024-08-22,760.184192759778,North,Home & Garden,Standard,Rep_11,Retail
2024-08-22,705.8853218483654,North,Clothing,Budget,Rep_06,Retail
2024-08-22,760.184192759778,North,Home & Garden,Budget,Rep_19,Retail
2024-08-22,823.5328754897596,East,Home & Garden,Standard,Rep_17,Retail
2024-08-22,1235.2993132346394,West,Clothing,Budget,Rep_10,Retail
2024-08-22,1411.7706436967308,East,Clothing,Premium,Rep_04,Retail
2024-08-23,1488.9098537386058,East,Clothing,Premium,Rep_10,Partner
2024-08-23,2084.4737952340483,North,Clothing,Standard,Rep_19,Retail
2024-08-23,801.7206904746339,West,Home & Garden,Premium,Rep_20,Retail
2024-08-23,1737.0614960283735,East,Sports,Budget,Rep_07,Online
2024-08-23,744.4549268693029,South,Home & Garden,Standard,Rep_18,Partner
2024-08-23,1737.0614960283735,North,Sports,Premium,Rep_04,Online
2024-08-23,744.4549268693029,West,Home & Garden,Premium,Rep_01,Partner
2024-08-23,947.4880887427491,South,Clothing,Budget,Rep_10,Online
2024-08-23,2084.4737952340483,North,Books,Premium,Rep_15,Online
2024-08-23,1302.79612202128,South,Books,Premium,Rep_19,Partner
2024-08-23,744.4549268693029,East,Home & Garden,Standard,Rep_19,Online
2024-08-23,947.4880887427491,East,Clothing,Premium,Rep_13,Retail
2024-08-23,1302.79612202128,East,Electronics,Standard,Rep_08,Online
2024-08-23,1737.0614960283735,West,Clothing,Standard,Rep_12,Retail
2024-08-24,715.8889786228609,East,Sports,Standard,Rep_17,Retail
2024-08-24,874.97541831683,West,Clothing,Standard,Rep_03,Partner
2024-08-24,874.97541831683,South,Clothing,Standard,Rep_19,Retail
2024-08-24,605.7522126808823,South,Clothing,Standard,Rep_07,Online
2024-08-24,605.7522126808823,North,Clothing,Standard,Rep_09,Retail
2024-08-24,1312.4631274752448,South,Clothing,Standard,Rep_18,Partner
2024-08-24,1574.9557529702938,West,Electronics,Standard,Rep_18,Retail
2024-08-24,874.97541831683,North,Home & Garden,Standard,Rep_19,Partner
2024-08-24,984.3473456064337,East,Electronics,Budget,Rep_09,Partner
2024-08-24,1574.9557529702938,South,Home & Garden,Standard,Rep_19,Online
2024-08-24,1312.4631274752448,East,Home & Garden,Premium,Rep_04,Retail
2024-08-24,605.7522126808823,South,Electronics,Premium,Rep_01,Online
2024-08-24,605.7522126808823,North,Books,Budget,Rep_09,Retail
2024-08-24,984.3473456064337,West,Sports,Standard,Rep_17,Partner
2024-08-25,752.4488649777722,North,Electronics,Standard,Rep_02,Partner
2024-08-25,810.3295468991394,North,Clothing,Standard,Rep_13,Online
2024-08-25,1504.8977299555445,West,Books,Budget,Rep_19,Online
2024-08-25,1053.428410968881,East,Books,Premium,Rep_04,Online
2024-08-25,1053.428410968881,North,Electronics,Budget,Rep_14,Online
2024-08-25,752.4488649777722,West,Sports,Standard,Rep_08,Partner
2024-08-26,1248.433047598914,East,Home & Garden,Premium,Rep_20,Online
2024-08-26,936.3247856991856,East,Home & Garden,Standard,Rep_10,Retail
2024-08-26,1605.1282040557467,East,Electronics,Standard,Rep_06,Online
2024-08-26,864.2998021838636,East,Sports,Premium,Rep_02,Retail
2024-08-26,1123.5897428390226,South,Clothing,Standard,Rep_14,Partner
2024-08-26,802.5641020278733,North,Electronics,Standard,Rep_14,Online
2024-08-26,802.5641020278733,North,Electronics,Standard,Rep_17,Partner
2024-08-27,1224.485534901471,North,Electronics,Standard,Rep_12,Retail
2024-08-27,1632.6473798686281,East,Clothing,Budget,Rep_15,Retail
2024-08-27,979.5884279211768,South,Clothing,Budget,Rep_09,Online
2024-08-27,1224.485534901471,East,Clothing,Budget,Rep_18,Retail
2024-08-27,753.5295599393668,West,Electronics,Standard,Rep_09,Retail
2024-08-27,1224.485534901471,South,Clothing,Budget,Rep_14,Online
2024-08-27,1224.485534901471,East,Clothing,Premium,Rep_15,Online
2024-08-28,854.6393947968952,East,Home & Garden,Standard,Rep_17,Retail
2024-08-28,1495.6189408945665,South,Home & Garden,Premium,Rep_03,Online
2024-08-28,1495.6189408945665,East,Sports,Standard,Rep_12,Online
2024-08-28,1087.7228661051392,East,Clothing,Standard,Rep_07,Partner
2024-08-28,1329.439058572948,East,Books,Standard,Rep_13,Online
2024-08-28,1994.1585878594221,South,Electronics,Budget,Rep_02,Online
2024-08-28,997.0792939297111,South,Books,Standard,Rep_18,Retail
2024-08-29,663.6535834906826,East,Books,Standard,Rep_17,Retail
2024-08-29,612.6033078375532,North,Home & Garden,Standard,Rep_07,Online
2024-08-29,568.8459287062994,North,Electronics,Premium,Rep_03,Retail
2024-08-29,995.480375236024,West,Home & Garden,Standard,Rep_09,Online
2024-08-29,995.480375236024,East,Books,Premium,Rep_13,Online
2024-08-29,1327.3071669813653,South,Electronics,Standard,Rep_01,Online
2024-08-29,995.480375236024,North,Electronics,Standard,Rep_04,Retail
2024-08-29,568.8459287062994,North,Home & Garden,Premium,Rep_16,Retail
2024-08-30,904.1331418016914,South,Home & Garden,Standard,Rep_08,Online
2024-08-30,1205.5108557355886,South,Electronics,Standard,Rep_11,Retail
2024-08-30,556.3896257241178,West,Electronics,Premium,Rep_05,Retail
2024-08-30,657.5513758557755,East,Home & Garden,Standard,Rep_11,Online
2024-08-30,723.3065134413531,North,Electronics,Standard,Rep_11,Online
2024-08-30,657.5513758557755,South,Home & Garden,Standard,Rep_07,Retail
2024-08-30,556.3896257241178,North,Electronics,Standard,Rep_03,Online
2024-08-30,602.7554278677943,South,Electronics,Premium,Rep_16,Retail
2024-08-30,556.3896257241178,East,Books,Standard,Rep_11,Online
2024-08-30,723.3065134413531,South,Home & Garden,Standard,Rep_13,Online
2024-08-31,582.567878831944,South,Clothing,Premium,Rep_04,Partner
2024-08-31,712.0274074612648,North,Electronics,Standard,Rep_16,Retail
2024-08-31,640.8246667151384,North,Home & Garden,Budget,Rep_17,Retail
2024-08-31,1068.0411111918972,East,Home & Garden,Premium,Rep_02,Online
2024-08-31,801.030833393923,South,Clothing,Premium,Rep_15,Online
2024-08-31,492.9420513193372,North,Clothing,Budget,Rep_12,Retail
2024-09-01,1129.744066179074,West,Home & Garden,Standard,Rep_06,Online
2024-09-01,1882.9067769651235,East,Books,Budget,Rep_11,Online
2024-09-01,806.9600472707672,South,Home & Garden,Standard,Rep_08,Retail
2024-09-01,1882.9067769651235,South,Electronics,Budget,Rep_03,Retail
2024-09-01,1027.0400601627946,West,Sports,Budget,Rep_20,Retail
2024-09-01,869.0338970608262,East,Home & Garden,Standard,Rep_10,Retail
2024-09-01,869.0338970608262,East,Electronics,Budget,Rep_14,Retail
2024-09-02,715.1960535230579,West,Electronics,Standard,Rep_09,Online
2024-09-02,1112.5271943692012,South,Books,Standard,Rep_06,Online
2024-09-02,715.1960535230579,South,Clothing,Standard,Rep_08,Online
2024-09-02,1430.3921070461158,South,Home & Garden,Standard,Rep_16,Partner
2024-09-02,1001.274474932281,South,Clothing,Premium,Rep_01,Retail
2024-09-02,1112.5271943692012,North,Sports,Standard,Rep_18,Online
2024-09-03,892.6423628485566,North,Electronics,Standard,Rep_07,Retail
2024-09-03,1115.8029535606956,East,Sports,Premium,Rep_01,Online
2024-09-03,637.601687748969,North,Electronics,Standard,Rep_11,Online
2024-09-03,991.8248476095073,South,Clothing,Standard,Rep_13,Retail
2024-09-03,686.6479714219665,East,Clothing,Standard,Rep_16,Partner
2024-09-03,1785.2847256971131,North,Home & Garden,Premium,Rep_04,Retail
2024-09-03,811.4930571350513,South,Clothing,Budget,Rep_18,Online
2024-09-03,686.6479714219665,East,Books,Standard,Rep_08,Online
2024-09-03,686.6479714219665,South,Home & Garden,Standard,Rep_12,Retail
2024-09-04,940.9147396042126,North,Sports,Standard,Rep_08,Retail
2024-09-04,1045.4608217824584,South,Electronics,Standard,Rep_14,Online
2024-09-04,1176.1434245052658,West,Electronics,Budget,Rep_19,Online
2024-09-04,1045.4608217824584,East,Electronics,Standard,Rep_02,Retail
2024-09-04,855.3770360038296,East,Sports,Standard,Rep_09,Online
2024-09-04,1344.1639137203038,East,Clothing,Standard,Rep_13,Retail
2024-09-04,723.7805689263174,North,Sports,Premium,Rep_10,Online
2024-09-04,855.3770360038296,East,Sports,Premium,Rep_06,Partner
2024-09-04,1344.1639137203038,North,Clothing,Budget,Rep_04,Retail
2024-09-04,672.0819568601519,East,Books,Standard,Rep_16,Online
2024-09-04,1176.1434245052658,South,Sports,Standard,Rep_11,Online
2024-09-04,1176.1434245052658,East,Books,Standard,Rep_09,Partner
2024-09-04,1568.1912326736876,West,Sports,Premium,Rep_16,Online
2024-09-05,520.0822197766358,West,Clothing,Budget,Rep_10,Partner
2024-09-05,661.9228251702639,North,Sports,Premium,Rep_11,Partner
2024-09-05,606.7625897394086,North,Home & Garden,Standard,Rep_17,Online
2024-09-05,520.0822197766358,South,Electronics,Standard,Rep_20,Retail
2024-09-05,520.0822197766358,South,Books,Standard,Rep_10,Retail
2024-09-05,661.9228251702639,East,Clothing,Standard,Rep_20,Online
2024-09-05,606.7625897394086,South,Electronics,Standard,Rep_12,Retail
2024-09-05,520.0822197766358,North,Books,Standard,Rep_11,Online
2024-09-05,520.0822197766358,South,Sports,Budget,Rep_06,Retail
2024-09-05,1456.2302153745804,East,Home & Garden,Standard,Rep_13,Partner
2024-09-06,970.6927584588083,South,Electronics,Standard,Rep_04,Online
2024-09-06,1051.583821663709,West,Electronics,Standard,Rep_14,Partner
2024-09-06,1261.9005859964507,North,Electronics,Standard,Rep_03,Online
2024-09-06,1577.3757324955634,South,Electronics,Standard,Rep_19,Retail
2024-09-06,970.6927584588083,North,Sports,Standard,Rep_19,Online
2024-09-06,1051.583821663709,West,Clothing,Budget,Rep_16,Online
2024-09-07,651.8580286881412,East,Clothing,Budget,Rep_04,Retail
2024-09-07,1303.7160573762824,West,Electronics,Standard,Rep_04,Online
2024-09-07,651.8580286881412,North,Electronics,Standard,Rep_14,Retail
2024-09-07,702.0009539718443,East,Electronics,Standard,Rep_17,Online
2024-09-07,1014.0013779593306,North,Electronics,Premium,Rep_03,Retail
2024-09-07,1303.7160573762824,North,Sports,Budget,Rep_10,Retail
2024-09-07,1140.751550204247,East,Clothing,Premium,Rep_10,Partner
2024-09-07,1303.7160573762824,West,Clothing,Premium,Rep_02,Retail
2024-09-07,1825.2024803267952,North,Books,Budget,Rep_03,Online
2024-09-08,756.5742715170642,South,Electronics,Standard,Rep_17,Online
2024-09-08,1513.1485430341284,West,Electronics,Standard,Rep_04,Online
2024-09-08,648.4922327289122,North,Home & Garden,Standard,Rep_05,Retail
2024-09-08,698.3762506311361,West,Sports,Budget,Rep_09,Retail
2024-09-08,698.3762506311361,South,Electronics,Premium,Rep_11,Online
2024-09-08,648.4922327289122,North,Books,Standard,Rep_04,Retail
2024-09-09,1997.377820327642,East,Clothing,Premium,Rep_10,Online
2024-09-09,907.8990092398373,East,Clothing,Standard,Rep_11,Retail
2024-09-09,713.3492215455864,West,Electronics,Standard,Rep_11,Online
2024-09-09,713.3492215455864,East,Sports,Standard,Rep_11,Retail
2024-09-09,998.688910163821,West,Electronics,Standard,Rep_11,Online
2024-09-09,998.688910163821,North,Electronics,Budget,Rep_18,Online
2024-09-10,960.4020493650283,East,Clothing,Standard,Rep_07,Retail
2024-09-10,873.0927721500258,South,Electronics,Standard,Rep_20,Online
2024-09-10,1600.6700822750472,North,Home & Garden,Premium,Rep_09,Retail
2024-09-10,873.0927721500258,North,Clothing,Budget,Rep_12,Online
2024-09-10,1200.5025617062854,South,Books,Premium,Rep_03,Partner
2024-09-10,960.4020493650283,East,Electronics,Budget,Rep_08,Partner
2024-09-11,836.6757288369398,North,Electronics,Premium,Rep_02,Retail
2024-09-11,707.9563859389491,East,Home & Garden,Premium,Rep_09,Online
2024-09-11,1314.7761453151911,South,Electronics,Premium,Rep_18,Retail
2024-09-11,1022.603668578482,West,Clothing,Standard,Rep_03,Retail
2024-09-11,657.3880726575956,North,Sports,Budget,Rep_01,Online
2024-09-11,920.3433017206338,South,Clothing,Standard,Rep_15,Retail
2024-09-11,1840.6866034412676,North,Clothing,Standard,Rep_14,Online
2024-09-11,1314.7761453151911,North,Clothing,Standard,Rep_01,Partner
2024-09-11,1840.6866034412676,South,Electronics,Standard,Rep_10,Retail
2024-09-12,958.4792142227274,East,Sports,Premium,Rep_12,Online
2024-09-12,697.0757921619835,East,Books,Budget,Rep_12,Online
2024-09-12,638.9861428151515,North,Electronics,Standard,Rep_03,Online
2024-09-12,766.7833713781819,South,Sports,Premium,Rep_12,Retail
2024-09-12,766.7833713781819,East,Home & Garden,Premium,Rep_06,Retail
2024-09-12,1277.972285630303,South,Home & Garden,Standard,Rep_08,Online
2024-09-12,697.0757921619835,South,Home & Garden,Standard,Rep_16,Retail
2024-09-12,958.4792142227274,East,Home & Garden,Premium,Rep_11,Online
2024-09-12,1277.972285630303,West,Clothing,Standard,Rep_19,Partner
2024-09-13,954.7529408826355,West,Electronics,Budget,Rep_15,Retail
2024-09-13,1193.4411761032943,West,Home & Garden,Budget,Rep_03,Online
2024-09-13,1193.4411761032943,North,Home & Garden,Budget,Rep_08,Retail
2024-09-13,1060.836600980706,North,Electronics,Standard,Rep_05,Retail
2024-09-13,1909.505881765271,West,Electronics,Premium,Rep_12,Online
2024-09-13,1591.2549014710592,North,Home & Garden,Budget,Rep_07,Online
2024-09-14,1059.181171162887,West,Home & Garden,Premium,Rep_04,Partner
2024-09-14,2330.1985765583513,North,Home & Garden,Premium,Rep_04,Retail
2024-09-14,1941.8321471319596,North,Electronics,Budget,Rep_14,Partner
2024-09-14,1941.8321471319596,North,Clothing,Standard,Rep_11,Online
2024-09-14,832.2137773422684,South,Clothing,Premium,Rep_20,Partner
2024-09-14,832.2137773422684,North,Electronics,Premium,Rep_02,Online
2024-09-14,970.9160735659798,South,Clothing,Premium,Rep_08,Partner
2024-09-14,832.2137773422684,West,Sports,Standard,Rep_04,Retail
2024-09-14,1456.3741103489697,East,Clothing,Budget,Rep_12,Retail
2024-09-15,902.8806448840427,East,Clothing,Premium,Rep_07,Retail
2024-09-15,1203.8408598453902,West,Clothing,Standard,Rep_17,Online
2024-09-15,1547.7953912297874,North,Books,Premium,Rep_02,Online
2024-09-15,1805.7612897680854,North,Clothing,Budget,Rep_05,Online
2024-09-15,1354.320967326064,South,Electronics,Premium,Rep_12,Retail
2024-09-15,833.4282875852701,South,Books,Premium,Rep_10,Online
2024-09-15,1203.8408598453902,North,Electronics,Standard,Rep_16,Retail
2024-09-15,1805.7612897680854,West,Home & Garden,Standard,Rep_06,Online
2024-09-16,1017.7777847257086,West,Electronics,Standard,Rep_03,Online
2024-09-16,1017.7777847257086,West,Electronics,Budget,Rep_16,Online
2024-09-16,799.6825451416281,West,Home & Garden,Premium,Rep_03,Retail
2024-09-16,932.9629693318994,East,Electronics,Standard,Rep_15,Online
2024-09-16,1865.925938663799,South,Electronics,Premium,Rep_04,Retail
2024-09-16,1399.4444539978492,East,Electronics,Standard,Rep_09,Partner
2024-09-16,932.9629693318994,North,Home & Garden,Standard,Rep_02,Online
2024-09-16,1119.5555631982793,East,Electronics,Standard,Rep_09,Retail
2024-09-16,1017.7777847257086,East,Books,Budget,Rep_09,Retail
2024-09-16,1865.925938663799,South,Clothing,Standard,Rep_07,Online
2024-09-16,1399.4444539978492,West,Clothing,Standard,Rep_01,Retail
2024-09-17,1338.191777098221,West,Electronics,Standard,Rep_13,Online
2024-09-17,1605.8301325178654,North,Home & Garden,Budget,Rep_20,Retail
2024-09-17,729.9227875081207,West,Books,Budget,Rep_19,Retail
2024-09-17,573.5107616135234,East,Sports,Budget,Rep_13,Partner
2024-09-17,1605.8301325178654,South,Clothing,Standard,Rep_10,Online
2024-09-17,617.6269740453329,North,Clothing,Standard,Rep_12,Online
2024-09-17,729.9227875081207,West,Sports,Premium,Rep_17,Retail
2024-09-17,1003.6438328236659,North,Clothing,Premium,Rep_05,Online
2024-09-17,729.9227875081207,West,Home & Garden,Standard,Rep_16,Online
2024-09-17,573.5107616135234,West,Clothing,Standard,Rep_01,Online
2024-09-17,1338.191777098221,South,Electronics,Budget,Rep_18,Online
2024-09-18,1460.525922173142,West,Electronics,Budget,Rep_01,Retail
2024-09-18,663.8754191696099,West,Sports,Premium,Rep_20,Retail
2024-09-18,912.8287013582137,North,Clothing,Standard,Rep_20,Retail
