Customer_ID,Age,Gender,Region,Customer_Segment,Total_Purchases,Satisfaction_Score,Join_Date,Last_Purchase
CUST_01044,21,Male,South,Standard,4.72,5.0,2024-06-16,2024-11-11
CUST_01045,59,Female,East,Standard,5.08,7.8,2023-09-04,2023-04-02
CUST_01046,44,Male,East,Budget,3.25,6.8,2023-11-10,2024-07-22
CUST_01047,41,Female,East,Budget,6.96,5.0,2024-05-12,2023-06-10
CUST_01048,18,Male,West,Standard,14.12,4.6,2023-08-13,2024-01-21
CUST_01049,56,Female,East,Budget,6.24,4.3,2024-05-01,2024-04-21
CUST_01050,52,Male,North,Standard,3.34,10.0,2024-08-31,2024-07-03
CUST_01051,66,Female,West,Budget,1.29,5.9,2024-09-12,2024-07-22
CUST_01052,54,Male,West,Standard,3.77,6.8,2023-11-11,2023-08-11
CUST_01053,23,Female,South,Standard,4.31,6.9,2023-02-09,2024-04-20
CUST_01054,60,Male,South,Premium,8.97,9.9,2023-11-01,2023-03-17
CUST_01055,39,Female,North,Standard,4.4,8.2,2024-12-10,2023-03-23
CUST_01056,31,Female,North,Standard,8.88,8.9,2024-06-13,2024-02-12
CUST_01057,25,Female,South,Standard,3.72,7.9,2023-01-02,2023-05-31
CUST_01058,43,Female,West,Budget,2.62,6.3,2023-09-30,2024-01-13
CUST_01059,42,Male,West,Standard,17.34,4.9,2023-02-12,2023-05-13
CUST_01060,46,Female,East,Standard,4.57,7.9,2024-08-25,2024-02-07
CUST_01061,19,Female,South,Premium,10.59,10.0,2023-05-16,2023-08-09
CUST_01062,65,Male,West,Premium,5.14,5.9,2023-02-06,2023-07-29
CUST_01063,43,Male,West,Premium,49.3,5.9,2024-10-04,2023-08-08
CUST_01064,18,Male,South,Standard,14.49,7.0,2023-04-19,2024-08-30
CUST_01065,47,Male,South,Budget,3.09,4.8,2024-07-09,2023-08-24
CUST_01066,39,Female,West,Standard,11.07,4.6,2024-05-03,2023-07-19
CUST_01067,46,Male,South,Standard,6.04,6.2,2024-10-26,2023-10-22
CUST_01068,41,Female,East,Standard,2.11,7.8,2024-04-19,2024-10-14
CUST_01069,58,Female,South,Standard,7.66,6.4,2023-10-12,2024-01-15
CUST_01070,32,Male,West,Standard,3.35,6.8,2024-11-15,2023-12-19
CUST_01071,41,Female,South,Standard,8.37,7.1,2024-04-15,2024-10-03
CUST_01072,58,Female,West,Premium,38.0,6.8,2024-06-19,2023-04-03
CUST_01073,60,Male,North,Standard,3.03,8.5,2023-03-04,2024-08-21
CUST_01074,41,Female,South,Premium,56.24,8.8,2023-07-08,2023-03-08
CUST_01075,47,Female,North,Budget,3.86,3.6,2023-01-28,2024-04-10
CUST_01076,22,Male,West,Standard,3.74,7.0,2024-02-13,2023-09-14
CUST_01077,50,Male,West,Budget,1.05,4.4,2024-05-23,2024-04-27
CUST_01078,47,Male,West,Standard,2.74,6.5,2024-12-08,2024-12-15
CUST_01079,31,Male,West,Standard,2.8,5.4,2024-07-29,2024-11-28
CUST_01080,29,Female,North,Budget,5.4,4.2,2024-12-14,2024-11-27
CUST_01081,57,Male,North,Standard,2.72,4.7,2024-07-15,2023-11-12
CUST_01082,31,Male,East,Standard,8.03,4.2,2024-03-04,2024-05-14
CUST_01083,50,Female,South,Budget,1.26,6.6,2023-11-13,2024-09-21
CUST_01084,41,Male,South,Standard,5.43,6.1,2024-04-18,2024-06-26
CUST_01085,80,Male,East,Budget,5.01,3.2,2024-01-27,2024-01-19
CUST_01086,49,Male,North,Premium,5.5,7.7,2023-08-05,2023-10-19
CUST_01087,18,Male,West,Standard,15.62,6.8,2023-10-02,2024-05-28
CUST_01088,66,Male,South,Standard,5.45,6.7,2024-06-02,2023-01-01
CUST_01089,37,Female,West,Standard,3.13,5.4,2023-05-05,2024-03-07
CUST_01090,42,Female,East,Standard,6.64,4.1,2023-08-12,2024-09-22
CUST_01091,30,Female,East,Standard,6.09,7.5,2024-01-23,2023-01-29
CUST_01092,43,Female,East,Standard,2.13,4.5,2023-12-26,2024-07-02
CUST_01093,28,Female,North,Budget,1.97,8.1,2024-05-21,2023-06-20
CUST_01094,44,Male,East,Standard,5.06,6.1,2024-12-17,2024-05-24
CUST_01095,18,Female,South,Budget,2.36,9.2,2024-06-03,2024-06-11
CUST_01096,49,Male,West,Standard,8.89,8.2,2023-01-09,2024-06-20
CUST_01097,59,Male,North,Standard,2.57,9.0,2024-06-06,2024-04-06
CUST_01098,43,Female,South,Budget,3.6,5.0,2024-11-15,2024-03-08
CUST_01099,25,Female,North,Premium,17.48,8.8,2024-03-16,2023-09-29
CUST_01100,50,Male,East,Premium,6.0,4.8,2024-05-13,2024-09-17
CUST_01101,18,Male,South,Premium,15.15,6.4,2023-03-12,2023-01-30
CUST_01102,35,Female,West,Budget,3.39,6.1,2023-08-02,2024-10-27
CUST_01103,18,Male,East,Budget,4.23,4.5,2023-11-05,2024-04-29
CUST_01104,23,Male,East,Budget,4.06,4.5,2024-08-18,2023-03-17
CUST_01105,45,Female,North,Premium,10.0,10.0,2024-09-20,2024-02-05
CUST_01106,51,Male,North,Budget,3.91,4.8,2023-06-13,2023-01-05
CUST_01107,22,Male,East,Standard,7.01,5.8,2024-01-13,2023-04-07
CUST_01108,23,Male,South,Budget,1.43,3.7,2024-11-11,2023-05-16
CUST_01109,30,Female,South,Premium,8.56,6.1,2023-11-20,2023-02-19
CUST_01110,18,Female,West,Budget,2.32,5.6,2023-07-07,2023-05-09
CUST_01111,43,Male,North,Premium,38.94,9.0,2024-02-03,2024-07-16
CUST_01112,64,Female,East,Budget,1.18,6.9,2024-09-20,2023-09-07
CUST_01113,35,Female,South,Premium,22.86,6.9,2023-12-11,2024-04-04
CUST_01114,63,Male,East,Standard,3.35,9.3,2023-02-18,2023-03-01
CUST_01115,37,Female,South,Standard,3.81,7.4,2023-01-15,2024-07-02
CUST_01116,45,Male,South,Budget,1.26,3.7,2024-02-13,2024-12-20
CUST_01117,48,Female,East,Standard,5.35,9.4,2023-09-02,2023-04-09
CUST_01118,43,Female,East,Standard,7.63,7.7,2023-03-24,2023-08-30
CUST_01119,61,Female,West,Premium,18.01,9.5,2024-03-13,2024-07-23
CUST_01120,38,Female,South,Budget,1.79,4.7,2024-08-09,2023-04-14
CUST_01121,45,Female,North,Standard,5.41,8.0,2024-03-31,2024-12-26
CUST_01122,19,Male,North,Standard,6.78,5.1,2023-05-25,2023-12-10
CUST_01123,25,Male,West,Standard,6.28,8.1,2023-06-24,2023-04-11
CUST_01124,39,Female,East,Standard,3.03,9.7,2023-03-21,2023-01-31
CUST_01125,33,Female,North,Budget,4.11,4.8,2023-11-10,2023-11-30
CUST_01126,47,Male,West,Premium,25.64,10.0,2023-05-25,2024-07-21
CUST_01127,28,Male,South,Standard,3.33,10.0,2024-03-28,2024-09-07
CUST_01128,49,Female,North,Budget,1.04,5.0,2024-06-13,2024-03-03
CUST_01129,51,Male,South,Standard,5.5,5.2,2024-09-27,2023-07-02
CUST_01130,54,Male,North,Budget,1.8,5.4,2024-05-09,2024-06-29
CUST_01131,18,Male,East,Standard,2.31,2.9,2024-02-15,2024-02-20
CUST_01132,42,Female,North,Premium,6.15,10.0,2024-04-16,2023-06-11
CUST_01133,25,Female,East,Standard,4.13,7.0,2023-06-21,2023-06-13
CUST_01134,21,Female,East,Premium,7.46,5.0,2023-12-30,2024-07-24
CUST_01135,28,Female,North,Premium,11.65,3.6,2024-10-01,2024-11-28
CUST_01136,70,Male,South,Standard,4.44,7.3,2023-08-28,2024-08-07
CUST_01137,34,Female,North,Standard,3.75,7.6,2024-06-09,2023-11-24
CUST_01138,74,Female,North,Premium,6.72,7.5,2024-02-13,2023-08-08
CUST_01139,39,Female,East,Standard,3.07,8.1,2024-07-16,2024-12-06
CUST_01140,30,Male,South,Standard,2.71,8.1,2024-03-06,2024-01-05
CUST_01141,31,Male,West,Premium,5.35,7.5,2024-04-17,2023-09-30
CUST_01142,34,Male,North,Budget,2.01,4.5,2023-09-23,2023-07-09
CUST_01143,49,Female,East,Premium,5.14,6.9,2024-10-05,2023-03-14
CUST_01144,32,Male,East,Budget,7.01,6.6,2023-10-28,2023-06-10
CUST_01145,52,Female,North,Budget,1.07,6.3,2024-07-07,2024-06-15
CUST_01146,63,Male,West,Budget,7.29,6.5,2024-05-04,2023-07-24
CUST_01147,33,Male,East,Budget,1.66,4.4,2024-06-25,2024-05-22
CUST_01148,37,Male,West,Standard,7.64,6.8,2023-10-12,2023-01-04
CUST_01149,24,Male,South,Premium,14.92,6.7,2024-05-09,2023-03-02
CUST_01150,18,Male,South,Budget,2.09,6.1,2024-02-17,2024-03-14
CUST_01151,75,Male,South,Premium,23.82,10.0,2023-06-14,2024-12-09
CUST_01152,60,Female,South,Budget,3.97,5.9,2023-01-28,2024-02-04
CUST_01153,38,Male,North,Budget,2.31,4.6,2024-02-18,2023-05-13
CUST_01154,32,Female,North,Premium,12.84,8.0,2024-12-11,2023-10-15
CUST_01155,47,Male,West,Premium,11.51,8.8,2023-12-28,2023-02-28
CUST_01156,46,Female,North,Standard,4.23,4.2,2024-05-12,2023-05-01
CUST_01157,43,Female,South,Standard,10.37,5.5,2023-03-14,2023-09-12
CUST_01158,46,Female,West,Standard,7.08,7.1,2024-08-30,2024-08-10
CUST_01159,47,Female,South,Standard,8.62,4.8,2023-04-18,2024-11-07
CUST_01160,33,Female,East,Standard,7.74,6.5,2024-01-31,2023-01-27
CUST_01161,47,Female,West,Premium,5.78,6.5,2024-02-24,2023-08-28
CUST_01162,18,Female,West,Standard,4.74,6.1,2023-09-25,2023-04-23
CUST_01163,18,Male,North,Premium,8.29,10.0,2023-11-17,2023-11-07
CUST_01164,45,Male,West,Premium,11.53,6.5,2023-12-19,2024-10-30
CUST_01165,40,Male,East,Premium,19.8,8.2,2024-11-24,2023-04-09
CUST_01166,32,Male,South,Premium,9.13,5.9,2024-02-29,2023-02-27
CUST_01167,33,Male,North,Standard,2.4,7.6,2024-01-08,2024-05-29
CUST_01168,43,Female,West,Standard,15.03,5.5,2024-02-21,2024-11-13
CUST_01169,18,Female,South,Budget,1.05,4.6,2024-09-02,2024-04-04
CUST_01170,63,Male,South,Standard,15.38,7.3,2024-05-05,2023-10-10
CUST_01171,70,Female,North,Standard,3.53,5.9,2024-12-19,2023-09-29
CUST_01172,32,Male,East,Standard,3.74,4.5,2023-09-04,2023-01-16
CUST_01173,36,Female,East,Premium,7.85,6.9,2023-04-29,2024-06-11
CUST_01174,55,Male,West,Standard,19.78,5.1,2023-07-27,2024-10-22
CUST_01175,30,Female,North,Budget,2.2,4.0,2023-04-30,2023-09-05
CUST_01176,46,Male,North,Standard,4.41,3.4,2023-01-26,2024-06-13
CUST_01177,23,Male,South,Premium,20.27,7.9,2023-02-18,2023-03-17
CUST_01178,26,Male,North,Budget,1.82,5.3,2023-02-01,2023-01-10
CUST_01179,43,Male,West,Standard,5.22,5.5,2023-10-12,2024-09-19
CUST_01180,18,Female,South,Standard,11.7,5.7,2023-03-12,2023-06-12
CUST_01181,72,Male,North,Standard,8.0,5.5,2024-11-23,2024-05-12
CUST_01182,38,Male,North,Standard,12.55,7.7,2024-02-26,2024-06-19
CUST_01183,35,Female,East,Standard,11.23,5.1,2024-11-24,2024-04-10
CUST_01184,47,Male,West,Standard,5.0,6.3,2023-08-08,2023-07-27
CUST_01185,21,Male,East,Standard,5.6,4.9,2023-07-22,2023-06-11
CUST_01186,40,Female,South,Premium,8.48,7.7,2023-12-24,2024-09-19
CUST_01187,34,Male,South,Standard,2.19,4.6,2023-02-18,2024-04-07
CUST_01188,31,Male,North,Budget,7.44,4.6,2024-10-03,2023-03-29
CUST_01189,51,Female,West,Budget,2.66,7.6,2023-07-04,2023-12-31
CUST_01190,29,Male,South,Premium,15.37,6.5,2023-05-12,2023-12-22
CUST_01191,18,Female,South,Standard,15.04,4.9,2023-08-24,2023-09-26
CUST_01192,40,Female,West,Standard,10.83,5.9,2024-11-01,2023-09-16
CUST_01193,67,Female,West,Premium,6.17,7.4,2023-01-08,2023-12-30
CUST_01194,18,Male,West,Standard,12.07,4.9,2023-10-22,2023-11-29
CUST_01195,57,Male,West,Budget,1.04,6.0,2024-08-23,2024-09-04
CUST_01196,44,Female,East,Premium,7.19,9.2,2023-11-01,2024-03-01
CUST_01197,39,Male,East,Budget,3.9,3.4,2023-11-20,2024-09-02
CUST_01198,46,Female,West,Premium,5.67,7.8,2023-03-03,2024-03-19
CUST_01199,39,Female,West,Standard,6.11,10.0,2023-06-21,2024-02-03
CUST_01200,39,Female,North,Budget,1.8,5.1,2024-01-18,2024-10-30
CUST_01201,18,Male,South,Standard,3.21,7.3,2024-08-18,2023-09-15
CUST_01202,41,Male,West,Standard,5.53,7.5,2023-03-10,2024-10-15
CUST_01203,35,Female,East,Standard,2.15,5.2,2023-12-23,2023-11-04
CUST_01204,43,Female,East,Standard,16.98,4.9,2024-12-07,2023-07-17
CUST_01205,45,Male,East,Budget,1.9,2.9,2023-07-15,2024-04-08
CUST_01206,63,Female,East,Standard,3.83,6.3,2024-05-12,2024-03-23
CUST_01207,42,Male,West,Budget,5.58,8.2,2024-11-26,2023-08-01
CUST_01208,25,Male,South,Premium,20.37,6.9,2023-07-02,2024-01-19
CUST_01209,30,Male,North,Standard,4.37,5.3,2023-04-10,2024-01-23
CUST_01210,51,Male,East,Premium,8.02,7.9,2023-11-17,2023-03-09
CUST_01211,38,Male,West,Budget,3.12,3.9,2023-10-16,2023-07-20
CUST_01212,57,Female,East,Standard,3.69,5.3,2023-01-11,2023-12-23
CUST_01213,50,Female,North,Premium,5.58,8.2,2023-04-21,2023-10-17
CUST_01214,18,Female,East,Standard,5.13,5.2,2023-05-05,2024-12-15
CUST_01215,40,Female,North,Budget,1.53,6.7,2024-02-22,2024-02-06
CUST_01216,39,Female,North,Standard,12.22,8.1,2023-12-02,2023-08-18
CUST_01217,29,Male,South,Budget,1.55,4.3,2023-12-14,2023-07-18
CUST_01218,18,Female,West,Standard,9.78,5.7,2023-01-02,2023-09-20
CUST_01219,22,Female,West,Budget,2.17,4.1,2023-10-05,2023-12-01
CUST_01220,24,Female,South,Premium,5.12,9.8,2024-11-11,2024-04-17
CUST_01221,50,Male,North,Budget,1.48,7.3,2024-11-14,2024-08-15
CUST_01222,21,Female,North,Budget,1.11,3.0,2024-03-01,2023-07-06
CUST_01223,64,Male,West,Standard,6.12,5.6,2024-02-12,2023-11-03
CUST_01224,53,Male,East,Budget,1.83,7.0,2023-11-01,2024-06-26
CUST_01225,52,Female,North,Standard,3.07,3.9,2023-05-23,2023-06-16
CUST_01226,42,Female,South,Standard,7.94,6.6,2024-05-20,2024-04-15
CUST_01227,63,Female,North,Standard,11.21,8.3,2024-07-12,2023-12-11
CUST_01228,48,Female,East,Budget,1.47,3.8,2024-10-24,2024-07-20
CUST_01229,18,Male,East,Standard,7.72,3.6,2024-07-08,2024-08-12
CUST_01230,57,Male,East,Standard,3.2,4.6,2023-02-02,2023-11-24
CUST_01231,54,Female,West,Standard,13.61,5.5,2024-10-31,2023-07-17
CUST_01232,39,Male,South,Standard,2.88,7.9,2024-07-29,2023-06-04
CUST_01233,32,Male,East,Standard,10.65,7.2,2023-10-16,2024-05-26
CUST_01234,32,Female,South,Budget,1.68,5.1,2023-07-20,2023-07-21
CUST_01235,53,Male,West,Premium,12.99,7.2,2023-04-03,2024-10-25
CUST_01236,20,Female,West,Premium,13.42,6.4,2024-10-26,2023-12-31
CUST_01237,55,Male,West,Budget,1.53,6.1,2023-10-24,2024-01-17
CUST_01238,39,Female,West,Standard,6.82,5.0,2023-03-04,2024-02-13
CUST_01239,38,Female,East,Standard,2.12,7.0,2024-12-11,2023-05-04
CUST_01240,19,Male,East,Premium,15.68,6.4,2024-08-15,2023-04-19
CUST_01241,72,Male,East,Premium,11.51,7.7,2024-10-28,2023-11-11
CUST_01242,18,Male,North,Standard,4.2,8.0,2023-10-09,2023-10-17
CUST_01243,51,Female,North,Standard,5.24,6.4,2023-07-11,2024-02-11
CUST_01244,56,Female,East,Standard,4.52,8.6,2023-11-28,2023-02-21
CUST_01245,36,Male,North,Standard,3.55,6.0,2023-10-01,2024-08-15
CUST_01246,36,Male,East,Standard,4.73,3.3,2024-06-12,2024-11-26
CUST_01247,32,Female,West,Budget,4.58,7.9,2024-09-19,2024-01-08
CUST_01248,30,Female,East,Budget,1.5,5.9,2023-03-01,2024-10-21
CUST_01249,67,Male,West,Premium,7.92,9.3,2024-10-12,2024-09-23
CUST_01250,60,Male,West,Standard,4.65,4.1,2024-10-18,2023-10-19
CUST_01251,26,Female,South,Standard,6.57,7.0,2024-11-02,2023-08-10
CUST_01252,31,Male,South,Premium,8.63,9.5,2023-10-16,2024-09-18
CUST_01253,35,Female,North,Standard,2.49,6.0,2024-12-16,2023-04-24
CUST_01254,31,Male,North,Standard,5.68,6.1,2024-06-29,2024-08-13
CUST_01255,54,Female,East,Budget,5.17,5.4,2024-12-11,2024-10-29
CUST_01256,75,Male,West,Standard,3.4,8.6,2023-02-23,2024-11-14
CUST_01257,33,Male,North,Standard,10.02,7.6,2023-03-29,2023-07-08
CUST_01258,24,Female,East,Premium,7.22,4.8,2024-11-13,2024-01-31
CUST_01259,46,Female,West,Standard,13.86,4.4,2024-12-10,2023-05-27
CUST_01260,48,Male,West,Standard,3.96,7.1,2023-03-23,2023-07-01
CUST_01261,21,Male,South,Standard,4.28,5.1,2024-06-29,2023-02-12
CUST_01262,29,Male,South,Standard,3.95,6.7,2023-06-08,2023-05-18
CUST_01263,45,Male,North,Standard,5.37,6.1,2024-02-25,2023-02-26
CUST_01264,20,Male,North,Standard,7.39,5.8,2024-05-13,2023-01-08
CUST_01265,45,Female,South,Standard,4.77,6.7,2024-12-29,2024-11-14
CUST_01266,50,Male,North,Standard,2.48,7.3,2023-09-29,2023-05-03
CUST_01267,48,Female,East,Budget,2.32,5.3,2023-05-03,2024-12-13
CUST_01268,53,Male,South,Standard,2.02,7.6,2023-01-01,2023-05-24
CUST_01269,33,Female,South,Standard,3.35,3.0,2024-03-25,2023-04-06
CUST_01270,37,Male,North,Budget,3.32,6.1,2023-10-01,2024-08-15
CUST_01271,35,Male,South,Premium,11.17,9.1,2023-09-13,2023-01-17
CUST_01272,25,Male,North,Budget,1.74,8.0,2023-09-19,2024-07-23
CUST_01273,35,Female,North,Standard,6.02,4.7,2023-07-29,2023-11-20
CUST_01274,47,Male,South,Budget,3.98,4.8,2023-10-05,2023-11-18
CUST_01275,61,Female,North,Premium,9.47,9.4,2023-01-08,2023-06-10
CUST_01276,24,Male,North,Premium,8.29,10.0,2023-08-10,2024-07-04
CUST_01277,35,Female,South,Premium,12.28,7.0,2024-06-26,2023-06-18
CUST_01278,50,Female,West,Budget,1.5,6.4,2024-04-03,2024-10-09
CUST_01279,55,Female,East,Budget,2.5,6.5,2023-09-30,2024-01-17
CUST_01280,36,Female,South,Standard,5.88,4.7,2023-12-31,2024-10-14
CUST_01281,65,Female,North,Standard,10.52,7.2,2023-10-26,2024-12-08
CUST_01282,65,Male,West,Premium,14.02,7.3,2024-10-12,2023-09-21
CUST_01283,51,Female,North,Premium,11.43,9.1,2024-06-07,2023-12-21
CUST_01284,18,Female,East,Premium,11.96,9.1,2023-09-26,2024-07-10
CUST_01285,29,Female,East,Standard,20.18,7.1,2024-02-29,2023-01-04
CUST_01286,25,Female,West,Standard,3.64,7.7,2024-12-12,2024-02-05
CUST_01287,34,Male,West,Standard,4.06,6.8,2024-06-22,2024-05-26
CUST_01288,30,Male,North,Standard,2.93,5.1,2023-08-15,2023-03-01
CUST_01289,47,Male,West,Budget,2.55,3.3,2024-07-09,2023-08-11
CUST_01290,65,Female,South,Premium,14.84,7.6,2023-10-21,2023-08-09
CUST_01291,47,Female,East,Standard,11.84,6.6,2023-10-18,2023-10-07
CUST_01292,57,Male,South,Standard,2.7,7.2,2023-09-17,2023-01-24
CUST_01293,66,Female,East,Standard,4.66,6.4,2024-07-02,2024-12-16
CUST_01294,34,Female,North,Premium,9.94,10.0,2023-05-23,2023-11-16
CUST_01295,52,Female,East,Standard,10.04,6.5,2024-06-27,2023-07-22
CUST_01296,31,Female,North,Budget,2.68,7.1,2024-02-16,2023-03-12
CUST_01297,28,Female,West,Standard,6.37,8.3,2024-11-09,2023-05-07
CUST_01298,18,Female,South,Standard,13.0,6.9,2023-11-04,2024-08-01
CUST_01299,58,Female,East,Standard,3.59,8.1,2023-03-17,2023-03-25
CUST_01300,45,Male,South,Standard,3.25,6.7,2024-05-31,2023-04-11
CUST_01301,67,Male,North,Budget,3.34,3.8,2023-11-11,2023-02-07
CUST_01302,57,Female,North,Premium,44.37,7.4,2024-03-10,2023-12-05
CUST_01303,38,Female,North,Budget,8.08,5.5,2024-02-04,2024-12-29
CUST_01304,39,Male,North,Standard,4.29,9.3,2024-09-27,2024-08-29
CUST_01305,45,Female,North,Budget,2.13,7.0,2023-09-27,2023-10-01
CUST_01306,28,Female,North,Standard,4.28,7.1,2024-09-05,2023-08-15
CUST_01307,41,Female,North,Standard,5.96,8.6,2024-03-06,2023-04-01
CUST_01308,33,Female,West,Premium,14.87,10.0,2024-07-30,2023-08-15
CUST_01309,36,Female,West,Premium,11.65,3.7,2024-05-21,2024-07-09
CUST_01310,40,Female,North,Standard,3.83,8.2,2023-10-04,2024-09-06
CUST_01311,46,Male,North,Premium,9.0,9.5,2023-09-14,2024-02-13
CUST_01312,48,Female,West,Budget,1.83,5.7,2023-07-26,2023-05-15
CUST_01313,31,Female,West,Standard,10.93,6.8,2024-07-08,2024-09-18
CUST_01314,46,Male,South,Standard,3.34,7.8,2023-09-13,2024-09-25
CUST_01315,55,Male,South,Standard,2.12,3.8,2023-11-26,2023-04-17
CUST_01316,60,Female,West,Budget,3.52,3.7,2023-03-23,2024-11-22
CUST_01317,25,Female,North,Budget,1.26,6.6,2024-11-09,2024-12-14
CUST_01318,62,Male,South,Premium,9.0,5.4,2024-06-09,2023-12-14
CUST_01319,38,Female,South,Standard,9.42,8.6,2023-07-20,2024-10-19
CUST_01320,25,Male,North,Standard,2.34,6.8,2023-08-19,2024-06-07
CUST_01321,38,Female,East,Standard,3.57,5.2,2023-11-18,2024-12-13
CUST_01322,18,Male,South,Standard,2.43,5.3,2024-02-07,2023-10-30
CUST_01323,55,Male,South,Budget,1.22,6.2,2024-12-14,2024-07-08
CUST_01324,73,Female,South,Standard,8.9,5.1,2024-02-12,2024-05-18
CUST_01325,48,Female,South,Standard,2.3,8.7,2023-05-21,2023-01-06
CUST_01326,50,Male,South,Budget,2.05,8.1,2023-03-04,2024-06-16
CUST_01327,43,Female,North,Standard,7.79,7.7,2023-03-29,2024-01-26
CUST_01328,23,Male,North,Standard,3.39,8.0,2024-09-28,2024-06-05
CUST_01329,39,Male,South,Budget,4.37,6.7,2024-09-03,2024-08-28
CUST_01330,30,Female,North,Standard,2.03,6.3,2024-11-10,2023-10-16
CUST_01331,50,Male,East,Premium,9.95,7.7,2023-04-12,2023-11-28
CUST_01332,42,Female,East,Standard,2.47,5.0,2024-07-09,2024-02-24
CUST_01333,23,Male,West,Standard,3.75,6.1,2023-09-29,2024-09-27
CUST_01334,18,Female,South,Budget,1.57,6.1,2023-06-05,2024-05-18
CUST_01335,30,Female,South,Budget,6.5,6.7,2023-08-06,2023-09-25
CUST_01336,46,Male,West,Standard,3.58,7.9,2023-04-09,2024-02-09
CUST_01337,46,Female,South,Premium,6.96,6.4,2024-06-27,2023-12-12
CUST_01338,18,Male,West,Standard,3.7,5.1,2023-11-05,2023-04-18
CUST_01339,42,Female,West,Premium,9.23,5.6,2023-07-27,2024-12-02
CUST_01340,61,Female,East,Premium,8.26,4.6,2024-10-02,2024-11-15
CUST_01341,38,Female,North,Premium,18.42,9.2,2024-07-27,2024-08-05
CUST_01342,29,Male,West,Premium,7.02,4.5,2024-07-06,2024-10-24
CUST_01343,40,Male,East,Premium,10.23,6.3,2023-06-30,2024-02-16
CUST_01344,18,Male,North,Standard,5.03,6.9,2023-01-01,2024-10-08
CUST_01345,29,Female,South,Standard,6.41,8.7,2023-11-20,2024-08-25
CUST_01346,22,Male,West,Budget,6.64,7.5,2023-12-24,2024-04-19
CUST_01347,18,Male,East,Standard,9.68,5.3,2024-05-08,2023-09-16
CUST_01348,65,Female,West,Standard,10.17,6.7,2023-09-04,2023-08-09
CUST_01349,41,Female,East,Budget,4.38,4.6,2024-11-24,2023-08-29
CUST_01350,41,Male,West,Standard,7.39,4.1,2024-01-05,2023-04-04
CUST_01351,51,Female,South,Premium,11.42,7.4,2024-07-19,2023-06-30
CUST_01352,29,Female,West,Budget,6.1,4.6,2023-10-05,2023-11-09
CUST_01353,42,Female,North,Standard,2.84,4.3,2024-06-20,2024-12-22
CUST_01354,38,Female,North,Standard,6.79,5.7,2023-11-02,2024-02-04
CUST_01355,42,Male,North,Budget,2.03,8.0,2023-12-26,2023-02-18
CUST_01356,40,Male,North,Standard,4.76,8.1,2024-06-06,2024-01-18
CUST_01357,55,Female,East,Standard,7.81,6.5,2023-03-06,2023-09-30
CUST_01358,55,Female,East,Budget,2.64,6.9,2023-09-09,2023-05-15
CUST_01359,74,Male,East,Premium,30.01,8.3,2023-06-19,2024-08-05
CUST_01360,47,Female,East,Budget,8.22,5.7,2023-05-27,2023-10-25
CUST_01361,47,Female,South,Budget,1.75,4.5,2024-04-06,2024-01-17
CUST_01362,27,Female,South,Budget,1.92,4.7,2024-04-13,2024-01-01
CUST_01363,24,Female,South,Budget,2.24,4.2,2024-10-08,2024-03-19
CUST_01364,22,Female,West,Standard,2.87,6.6,2024-04-29,2023-12-01
CUST_01365,52,Female,East,Standard,3.84,8.4,2024-02-15,2024-02-25
CUST_01366,49,Male,East,Standard,2.78,6.8,2024-05-29,2023-11-30
CUST_01367,18,Male,West,Standard,4.84,2.9,2023-04-17,2024-03-07
CUST_01368,54,Female,South,Standard,4.53,6.2,2023-11-08,2024-12-25
CUST_01369,59,Female,North,Standard,2.29,5.2,2023-03-19,2024-08-30
CUST_01370,40,Female,North,Standard,8.95,7.8,2024-10-30,2023-03-28
CUST_01371,42,Female,South,Standard,19.91,3.2,2024-11-22,2023-04-30
CUST_01372,31,Female,South,Standard,3.14,6.7,2024-10-23,2024-01-22
CUST_01373,39,Female,West,Standard,3.45,7.1,2023-04-19,2024-03-04
CUST_01374,18,Female,East,Standard,4.19,8.3,2024-07-06,2024-05-07
CUST_01375,41,Female,North,Budget,1.44,6.9,2024-04-23,2023-04-19
CUST_01376,18,Male,North,Budget,1.72,2.9,2023-09-07,2024-07-12
CUST_01377,24,Male,South,Standard,3.79,8.9,2024-07-16,2024-06-03
CUST_01378,61,Female,North,Premium,11.23,6.1,2023-04-26,2023-04-17
CUST_01379,50,Female,South,Premium,7.25,6.3,2024-09-17,2024-02-27
CUST_01380,52,Female,South,Standard,9.66,6.7,2023-08-06,2023-12-20
CUST_01381,55,Male,North,Budget,1.29,5.7,2023-11-11,2023-03-31
CUST_01382,58,Male,East,Budget,2.91,7.8,2024-04-05,2024-02-02
CUST_01383,18,Female,West,Premium,5.87,6.1,2023-10-21,2023-09-03
CUST_01384,20,Female,West,Standard,2.82,7.3,2024-08-23,2024-10-27
CUST_01385,37,Male,West,Standard,4.78,6.5,2023-10-26,2023-01-19
CUST_01386,46,Male,East,Standard,3.66,9.3,2024-01-04,2023-05-09
CUST_01387,31,Male,East,Budget,2.35,4.6,2023-10-11,2023-04-17
CUST_01388,87,Female,North,Budget,1.28,5.5,2023-11-14,2023-05-23
CUST_01389,35,Male,West,Budget,1.4,6.9,2023-11-21,2024-06-09
CUST_01390,48,Male,South,Standard,14.44,6.3,2023-04-29,2024-05-23
CUST_01391,61,Female,South,Standard,19.63,7.0,2024-02-08,2024-07-06
